Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Total RainFall,%RainFall,Rainy Days
335,,Bramhpuri,17.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
336,,Nagbhid,17.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
337,,Sindhewahi,8.3,-,-,-,-,-,-,-,-,-,-,3.1,0.0, - , - , - , - , - , - , - , - ,4.1, - , - , - , - , - , - , - ,7.2,33.8,2
338,,Rajura,21.3, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
339,,Korpana,21.3, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
340,,Savali,20.8,-,-,-,-,-,-,-,-,-,-,1.3, - , - , - , - , - , - , - , - , - ,4.9, - , - , - , - , - , - , - ,6.2,6200,1
341,,Ballarpur,0.1, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
342,,Pombhurna,21.3, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
343,,Jivati,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
344,Gadchiroli,Gadchiroli,16.3,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - ,5.5, - , - , - , - , - , - , - ,5.5,33.7,1
345,,Kurkheda,16.3,-,-,-,-,-,-,-,-,-,-,3.7, - , - , - , - , - , - , - , - , - ,4.7, - , - , - , - , - , - , - ,8.4,44.7,2
346,,Armori,18.8,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - ,2.7, - , - , - , - , - , - , - ,2.7,16.6,1
347,,Chamorshi,16.3,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,0,0,0
348,,Sironcha,13.2,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,0,0,0
349,,Aheri,16.2,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,0,0,0
350,,Etapalli,16.2,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,0,0,0
351,,Dhanora,17.3,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - ,1.1, - , - , - , - , - , - , - ,1.1,6.7,0
352,,Korchi,16.3,-,-,-,-,-,-,-,-,-,-,0.0, - ,1.2, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,1.2,6.4,0
353,,Desaiganj  wadsa,18.8,-,-,-,-,-,-,-,-,-,-,0.0,1.5, - , - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,1.5,9.2,0
354,,Mulchera,16.3,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,0,0,0
355,,Bhamragad,16.2,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,0,0,0
